,Unnamed: 0,customerID,gender,SeniorCitizen,Partner,Dependents,PhoneService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MultipleLines,DSL,Fiber optic,Bank transfer (automatic),Credit card (automatic),Electronic check,Mailed check,Month-to-month,One year,Two year,tenure,MonthlyCharges,TotalCharges,pre,Churn
125,6208,0909-SELIE,1,0,1,0,1,1,1,1,1,0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1862915313699691,0.5591315028883936,1.2008121986589138,0,0
126,1987,5419-KLXBN,0,0,1,1,1,0,1,1,0,1,0,1,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.2820699043843089,0.8385108455031645,0.02542303636890863,0,1
127,5205,0365-TRTPY,0,0,0,0,1,1,1,1,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20738390753378377,0.9071009835103835,0.5331960310495683,0,0
128,3792,6712-OAWRH,0,1,0,0,1,0,0,0,0,1,1,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.24128208672446785,0.9087739137056814,0.06788984544784343,1,1
129,4193,2428-ZMCTB,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.8938871692819248,-1.4835162655704972,-0.8999966893862928,0,0
130,6388,1963-VAUKV,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.2609775282204942,-1.461768173031623,-0.9848174239474612,0,1
131,5207,9381-NDKME,0,1,1,0,0,0,0,1,0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.32285772204415,-0.784231443935922,-0.5726116822339099,0,1
132,675,3729-OWRVL,1,1,0,0,1,1,0,1,1,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.3494428020093336,1.5478332483095274,2.277857171502964,0,0
133,300,0895-LMRSF,1,0,0,0,1,0,0,0,0,1,1,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.36364553970399105,0.027139700783621323,-0.31230210824129045,0,0
134,5093,2676-SSLTO,1,0,0,0,1,0,0,0,1,1,0,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6968377194518764,0.068962955666072,0.4504297779483589,0,0
135,6191,8495-PRWFH,0,1,0,0,1,0,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.41132299583298904,-0.2823523853465139,0.09947467580479692,0,0
136,2259,9030-QGZNL,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.975462804601607,-1.4467118012739406,-0.9210381918113684,0,0
137,4802,9972-NKTFD,0,0,0,0,1,0,1,0,1,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.15970645140478576,-0.31581098925247447,-0.3088252934628981,0,0
138,4231,7998-WNZEM,1,0,0,0,1,1,1,1,1,0,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5941697079683799,0.5524397821072015,1.5834198613174497,0,0
139,402,0979-PHULV,1,0,1,1,1,0,0,1,0,1,1,1,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.5125940726486977,1.183134465734558,2.1701436435308232,0,1
140,1036,6445-TNRXS,1,0,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4718062549888566,1.6933781753004562,2.550448480816658,0,0
141,7002,9586-JGQKH,0,0,1,0,1,0,1,0,1,1,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3086549843494926,1.3822131589750233,2.0740345492995496,0,0
142,747,3966-HRMZA,0,1,0,0,1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.179401892900812,0.36674453042912053,-0.9024123983556953,1,0
143,2373,5498-IBWPI,0,0,1,1,1,0,0,0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.3902306196691745,-0.4914686597587673,0.4742933702909607,0,0
144,3719,6823-SIDFQ,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.15970645140478576,-1.5337041714294382,-0.7525932888140627,0,0
145,2743,2323-ARSVR,1,0,1,0,1,1,1,1,1,1,1,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.4310184373290156,1.5712542710436999,2.311677097074599,0,0
146,2755,5468-BPMMO,1,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5744742664723533,-1.4885350561563913,-0.6096826553905345,0,0
147,110,0486-HECZI,1,0,1,0,1,1,1,0,0,1,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9415646254109228,1.0927962351884644,1.37151477359024,0,1
148,1801,2178-PMGCJ,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.40443335736383207,0.18774099953223183,-0.3210618753452918,0,0
149,1184,4660-IRIBM,1,0,1,1,1,1,0,1,0,1,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.5675846280031963,0.7966875906207137,-0.3165013780385694,0,0
150,2681,9674-EHPPG,1,0,1,0,0,1,0,1,1,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5744742664723533,-0.7925960949124121,-0.16198631087417326,0,0
151,4079,5606-AMZBO,0,0,1,0,1,1,0,0,0,0,0,1,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.8938871692819248,0.47046620253759847,-0.6485371893750356,0,0
152,6239,0665-XHDJU,1,0,1,0,1,0,1,0,0,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.634957525628221,1.18146153553926,2.2957153565010704,0,0
153,3236,5402-HTOTQ,1,0,0,0,1,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.6491602633228785,-0.29406289671360014,-0.5987780999492132,0,0
154,5098,8258-GSTJK,1,1,0,0,1,0,0,0,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.179401892900812,0.4319888080457437,-0.8866764249755691,1,1
155,2383,3787-TRIAL,1,0,1,1,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.44522117502367314,-1.272727060962946,-0.7385731461037924,0,0
156,4782,6175-IRFIT,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0978262575811302,0.4905413648811746,-0.8015170396242975,1,0
157,180,6317-YPKDH,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.2609775282204942,-1.1422385057296995,-0.9805052705534812,0,1
158,3044,5692-FPTAH,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.2609775282204942,-0.6253030753826094,-0.9735290642773563,1,1
159,2521,5373-SFODM,1,1,1,0,1,0,0,0,0,0,1,1,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.16659608987394273,0.7080222902699181,0.42051562482258087,0,1
160,4855,0868-VJRDR,1,0,1,0,1,1,1,0,1,1,1,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.3086549843494926,1.3370440437019762,1.9886042433161961,0,0
161,2143,4079-VTGLK,1,1,1,0,1,0,0,1,0,1,1,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.07813081608510364,0.3600528096479283,-0.008893577028210331,0,0
162,4201,1166-PQLGG,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.634957525628221,-1.4902079863516895,-0.33323072706966494,0,0
163,1855,5296-BFCYD,1,0,1,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5744742664723533,-1.471805754203411,-0.571008735160755,0,0
164,3182,6568-POCUI,0,0,1,0,1,0,0,0,1,1,1,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5336864488125123,1.0409353991342256,0.9411573495271601,0,0
165,3721,2839-RFSQE,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.2201897105606532,-1.453403522055133,-0.9765543446689445,0,1
166,6571,2188-SXWVT,0,0,0,0,1,1,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0850204545542606,-0.3041004778853882,-0.14281867615433508,0,0
167,3240,8849-GYOKR,0,0,1,0,1,1,1,0,0,1,1,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9007768077510817,1.4206905534668774,1.608299406030361,0,1
168,3359,3623-FQBOX,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.44522117502367314,-1.4768245447893051,-0.8060098067729993,0,0
169,4152,2649-HWLYB,1,0,1,0,1,1,0,1,1,0,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3494428020093336,0.4035489947256774,1.2318326110323619,0,0
170,4571,0599-XNYDO,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4860089926835142,0.19108685992282767,-0.29850773272442227,1,0
171,2194,2514-GINMM,1,0,0,0,1,0,0,0,0,1,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.2609775282204942,0.515635317810645,-0.9581317416873332,1,1
172,1792,8401-EMUWF,1,0,1,1,1,1,1,0,0,1,0,1,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.41132299583298904,0.17770341836044376,0.3868988897250085,0,0
173,2526,5766-ZJYBB,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.2609775282204942,-1.4952267769375835,-0.9852689583342654,0,1
174,195,2604-IJPDU,0,0,1,0,1,1,1,0,1,1,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.4860089926835142,1.086104514407272,-0.13536835877206582,0,0
175,558,2501-XWWTZ,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.8530993516220837,0.20447030148521209,-0.650840014747737,1,0
176,5671,6370-ZVHDV,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1862915313699691,-1.2978210138924164,-0.2919379073964211,0,0
177,2649,3027-YNWZU,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.3086549843494926,-1.3078585950642043,-0.2784370292309757,0,0
178,2590,4526-ZJJTM,0,1,1,0,1,0,1,1,0,0,1,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.2820699043843089,0.813416892573694,-0.00464915379225084,0,0
179,4046,0440-QEXBZ,0,0,0,0,1,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4928986311526712,-0.4663747068292969,-0.02815151862540937,0,0
180,1543,0330-IVZHA,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0978262575811302,0.19610565050872195,-0.8449546476348612,1,1
181,5034,9758-MFWGD,0,1,1,1,0,0,1,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6560499017920354,-1.1439114359249978,-0.36696034576393843,0,0
182,4154,4229-CZMLL,1,0,0,0,1,0,0,0,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.057038439921289,0.3617257398432267,-0.7818978705176551,1,1
183,223,0742-MOABM,1,0,1,0,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.138614075240971,-0.46972056721989297,-0.9130460331649342,0,1
184,2338,4277-BWBML,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.634957525628221,-1.4768245447893051,-0.39671646185433507,0,0
185,6919,5136-GFPMB,1,0,0,0,1,0,0,1,0,0,1,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9007768077510817,0.8468754964796545,1.2047179711047697,0,0
186,342,7520-HQWJU,0,0,1,1,1,1,1,1,0,0,0,1,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3902306196691745,0.1124591407438206,1.0417817876264752,0,0
187,7001,6304-IJFSQ,1,0,0,0,1,0,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.179401892900812,-0.474739357805787,-0.9352841017150408,0,1
188,907,0297-RBCSG,1,0,0,0,1,0,1,0,1,0,1,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5267968103433552,0.04219607254130319,-0.437806091053517,0,0
189,6070,6013-BHCAW,1,0,1,1,1,0,0,1,1,1,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1862915313699691,0.5658232236695858,1.2528741134574373,0,0
190,2923,4402-FTBXC,1,0,0,0,1,1,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9007768077510817,0.8602589380420385,1.11328225777692,0,0
191,7016,1471-GIQKQ,0,0,0,0,1,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.2609775282204942,-0.47306642761048884,-0.9714745828173973,0,0
192,2686,4283-FUTGF,1,1,0,0,1,0,0,1,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.5267968103433552,0.527345829177731,-0.3294829916591901,1,1
193,6492,9548-LERKT,1,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.32285772204415,-1.4835162655704972,-0.775869886453819,0,0
194,2931,8059-UDZFY,0,1,0,1,1,0,1,1,0,1,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.044232636894419544,1.3805402287797248,0.5705605015576156,0,0
195,3464,0410-IPFTY,0,0,1,0,1,0,1,0,0,0,1,1,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.03734299842526258,0.6611802448015732,0.21344195503417626,0,0
196,6455,2478-EEWWM,1,0,1,0,0,0,0,0,0,1,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.104715896050287,-0.6621075396791661,0.21010060057182514,0,0
197,5619,4619-EVPHY,0,1,1,0,1,0,0,0,0,1,1,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4860089926835142,0.9004092627291912,-0.15440053317586278,0,0
198,2850,2277-DJJDL,1,1,1,0,1,0,0,0,1,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.145503713710128,1.1680780939768756,1.7232600609107094,0,0
199,2102,2911-WDXMV,1,0,0,1,1,0,0,1,0,0,0,1,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.5675846280031963,0.5507668519119034,-0.3588778802401433,0,0
200,4436,3639-XJHKQ,0,0,0,1,1,1,1,1,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.5267968103433552,-0.11673229601200914,-0.40802739824378015,0,0
201,3234,8173-RXAYP,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.32285772204415,-1.4851891957657952,-0.7896868386900275,0,0
202,3944,4537-CIBHB,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.9346749869417659,-1.466786963617517,-0.9162067738725636,0,0
203,3670,5442-BXVND,0,0,1,1,1,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.044232636894419544,-1.3329525479936748,-0.6154171421029477,0,0
204,5595,2308-STERM,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.2201897105606532,-1.4952267769375835,-0.9664625511238706,0,0
205,5080,7159-NOKYQ,1,0,1,0,1,0,1,1,0,0,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.4310184373290156,0.9723452611270066,1.8814325566082197,0,0
206,4923,6075-QMNRR,0,0,0,0,1,1,0,0,0,0,0,1,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8192011724313997,-0.47975814839168107,0.1508592890231146,0,0
207,3207,3694-GLTJM,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0978262575811302,-1.4868621259610935,-0.9524649851329404,0,0
208,3376,9629-NHXFW,0,0,1,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.2609775282204942,-1.4952267769375835,-0.9852689583342654,0,0
209,5730,7167-PCEYD,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.4310184373290156,-1.4818433353751994,-0.40193168402192353,0,0
210,4140,2748-MYRVK,0,0,0,0,1,0,1,0,0,1,1,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2678671666896513,1.1981908374922403,1.7770378063790893,0,1
211,4161,4223-WOZCM,1,1,0,0,1,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.2201897105606532,-0.47306642761048884,-0.9456693926115374,0,0
212,3831,6946-LMSQS,1,1,1,0,1,1,0,0,0,0,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.2820699043843089,0.8351649851125681,-0.01083517489146846,0,1
213,1347,5469-NUJUR,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.5267968103433552,-1.4768245447893051,-0.8253806319668994,0,0
214,9,6388-TABGU,1,0,0,1,1,1,1,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2270793490298102,-0.26562308339353363,0.5809006390154315,0,0
215,5013,1261-FWTTE,1,1,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.36364553970399105,-0.9849830673716853,-0.6470471258985817,0,0
216,1092,8590-YFFQO,1,0,1,0,1,1,1,1,1,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5533818903085388,0.028812630978919257,1.0483741896738166,0,0
217,4461,0082-OQIQY,1,0,0,0,1,0,0,0,1,1,1,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.11891863374494469,1.007476795228265,0.18339234159235687,1,0
218,5381,9465-RWMXL,1,0,1,0,1,0,0,1,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.003444819234578484,0.4955601554670689,0.11130487673906679,1,1
219,3799,2930-UOTMB,0,0,0,0,1,1,0,1,1,0,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.03734299842526258,0.038850212150707324,-0.09353369783465705,0,1
220,4696,9128-CPXKI,0,0,0,0,1,0,0,1,0,1,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.104715896050287,1.0610105614778018,1.5596014224135282,0,0
221,2914,0484-FFVBJ,1,0,0,0,1,0,0,0,0,1,1,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.003444819234578484,0.025466770588322918,-0.08601565029436714,0,0
222,4537,1100-DDVRV,1,0,1,0,0,0,1,0,0,1,1,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.6083724456630374,-0.4780852181963831,-0.6163879410345768,0,0
223,1554,9313-QOLTZ,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.24128208672446785,-1.4450388710786426,-0.7599984527576517,0,0
224,5250,3338-CVVEH,1,0,0,0,1,0,0,0,0,1,1,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.8123115339622426,1.019187306595351,-0.46413054580420166,1,0
225,1380,1131-SUEKT,1,0,1,1,1,0,1,0,1,1,1,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1862915313699691,1.1496758618285974,1.7807403883508837,0,0
226,4224,7602-DBTOU,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.5941697079683799,-1.4885350561563913,-0.354430266530122,0,0
227,4552,1385-TQOZW,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.9346749869417659,-1.4600952428363247,-0.9274048266653075,0,0
228,5133,6892-XPFPU,1,1,1,0,1,0,1,1,0,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.32285772204415,1.3437357644831684,0.10496081860446795,1,1
229,352,4115-NZRKS,0,1,0,0,1,0,0,0,0,1,1,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.016250622261448,0.8385108455031645,-0.7346899503772765,1,0
230,1444,5514-YQENT,1,0,0,1,1,1,1,1,1,1,1,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.370535178173148,1.5746001314342963,1.0411044860462688,0,0
231,3918,6319-IEJWJ,1,0,1,1,1,0,0,0,0,1,1,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.4860089926835142,0.8736423796044229,-0.19185531056127092,1,1
232,4755,8849-AYPTR,1,0,1,0,1,0,0,0,0,1,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.044232636894419544,0.9087739137056814,0.34434177376871294,1,0
233,2646,5893-PYOLZ,1,0,0,0,1,0,1,1,1,1,1,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9823524430707639,0.5925901067943542,1.0534313748060236,0,0
234,2275,7180-PISOG,1,0,1,1,1,0,0,0,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.2609775282204942,0.34834229828084234,-0.9603894136213542,1,1
235,3755,8443-ZRDBZ,1,0,0,0,1,0,0,0,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.138614075240971,0.40020313433508103,-0.8500344094864084,1,1
236,6853,9079-YEXQJ,0,0,0,0,1,0,1,1,1,1,1,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9007768077510817,1.5729272012389979,1.7218828810309568,0,1
237,150,3780-YVMFA,0,0,1,1,1,0,0,0,1,1,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.975462804601607,0.149263605040377,-0.7392052942453183,0,0
238,3174,6968-MHOMU,1,0,1,0,0,0,0,0,0,1,1,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.063928078390446,-0.6386865169449936,0.22030527771359995,0,0
239,4867,0899-LIIBW,1,0,1,0,1,0,0,1,0,1,1,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0850204545542606,1.2299765112029024,0.5986685171361769,1,0
240,3043,3677-IYRBF,0,1,0,0,0,0,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.2201897105606532,-1.1271821339720176,-0.9585155459161168,1,1
241,3172,8393-DLHGA,1,0,0,1,1,0,1,0,0,1,1,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.2820699043843089,1.064356421868398,0.11166610424851023,1,1
242,4379,7691-XVTZH,0,0,1,0,1,0,0,1,0,1,0,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4718062549888566,0.8652777286279327,1.7035731616460466,0,0
243,4533,5360-LJCNJ,0,0,1,0,1,0,1,1,0,1,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5941697079683799,1.373848507998533,2.41731356686744,0,0
244,3357,3891-PUQOD,0,0,0,1,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.2609775282204942,-0.16357434148035385,-0.9672978897394585,0,1
245,2543,0952-KMEEH,1,0,0,0,1,1,0,0,0,1,1,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.7715237163024016,1.1396382806568093,-0.43852854607240366,0,1
246,5360,4919-IKATY,1,0,1,1,1,1,0,1,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0978262575811302,0.6829283373404477,-0.7891449974258625,1,1
247,6268,9746-UGFAC,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.40443335736383207,-1.4467118012739406,-0.7905447540249555,0,0
248,993,9108-EQPNQ,0,0,1,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.8938871692819248,-1.2710541307676477,-0.8921851444945803,0,0
249,4070,0531-ZZJWQ,1,1,1,0,1,0,0,0,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9415646254109228,0.33161299632786206,0.8357692236470606,0,0
250,1766,8763-KIAFH,0,0,1,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.2004942690646268,-1.456749382445729,-0.7306487176153789,0,0
251,4022,5863-OOKCL,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.8938871692819248,-1.5136290090858617,-0.9203383135118219,0,0
